movieId,genre_id
79731,8
79731,18
79736,8
79736,16
79739,7
79741,7
79760,7
79767,5
79767,8
79769,6
79769,8
79769,14
79771,18
79773,8
79775,5
79775,14
79794,1
79794,5
79794,15
79796,1
79796,2
79796,8
79796,16
79796,17
79798,8
79800,5
79800,8
79802,8
79805,8
79805,14
79807,8
79807,14
79809,5
79809,14
79824,7
79828,8
79830,8
79830,17
79832,5
79832,14
79835,8
79838,8
79842,7
79844,8
79844,17
79846,8
79846,11
79846,13
79846,16
79848,8
79850,7
79855,5
79855,6
79855,8
79855,12
79855,14
79860,8
79860,16
79863,2
79863,8
79863,11
79863,16
79868,9
79868,11
79868,13
79868,16
79870,7
79872,5
79872,6
79872,8
79874,6
79874,8
79874,10
79879,1
79879,11
79879,16
79884,5
79884,14
79895,1
79895,2
79895,9
79895,13
79897,5
79897,8
79897,13
79901,7
79910,8
79910,14
79912,16
79914,8
79914,14
79916,6
79916,8
79918,8
79920,5
79920,8
79920,12
79920,14
79923,5
79925,2
79925,8
79927,6
79927,8
79927,10
79927,16
79929,8
79929,11
79929,16
79936,8
79946,5
79946,8
79953,8
79953,12
79955,5
79955,12
79955,14
79972,8
79974,5
79974,14
79977,2
79977,8
79977,14
79980,8
79987,8
79987,12
79987,14
79994,8
79994,14
79996,6
79996,11
79996,16
80004,8
80004,14
80020,5
80020,12
80020,14
80022,8
80022,12
80022,14
80026,1
80026,15
80033,1
80033,2
80033,16
80044,2
80044,5
80044,8
80044,14
80049,1
80049,5
80049,9
80054,7
80072,6
80072,13
80072,16
80074,5
80074,8
80076,8
80076,13
80076,14
80083,1
80083,2
80083,3
80083,9
80083,15
80086,11
80086,13
80086,16
80094,11
80094,16
80097,8
80097,11
80100,8
80100,14
80102,8
80104,7
80104,17
80107,5
80107,8
80109,8
80111,8
80122,8
80124,1
80124,6
80124,8
80126,8
80126,16
80129,5
80129,8
80132,8
80132,17
80135,8
80135,14
80141,4
80141,12
80144,5
80144,8
80144,14
80146,8
80146,13
80152,8
80154,1
80154,11
80162,1
80162,11
80162,16
80166,5
80166,14
80179,8
80179,13
80179,15
80181,3
80181,9
80181,15
80183,8
80183,16
80185,7
80189,1
80189,13
80191,8
80191,17
80193,7
80195,7
80204,7
80206,1
80206,8
80208,7
80210,7
80214,8
80219,1
80219,2
80219,5
80219,6
80219,16
80222,8
80222,14
80224,6
80224,8
80230,7
80233,16
80235,8
80235,17
80241,5
80241,14
80243,7
80258,5
80258,14
80260,8
80260,13
80260,14
80264,8
80264,17
80267,5
80267,8
80269,1
80269,8
80271,6
80271,16
80281,5
80281,7
80283,5
80283,12
80283,14
80285,8
80285,14
80288,6
80288,8
80288,10
80288,16
80290,5
80292,8
80292,12
80295,11
80295,13
80311,14
80311,18
80313,14
80313,18
80315,6
80315,8
80321,11
80321,16
80321,18
80328,7
80337,7
80339,8
80339,16
80344,8
80344,17
80346,8
80348,8
80348,14
80348,17
80350,5
80352,9
80354,5
80358,8
80361,5
80361,8
80363,1
80363,11
80363,15
80363,16
80368,6
80368,8
80374,5
80374,9
80376,8
80398,1
80398,6
80398,16
80400,5
80400,6
80400,8
80402,5
80402,8
80405,1
80408,11
80417,13
80419,8
80419,12
80421,8
80424,18
80428,8
80430,8
80432,5
80444,8
80447,11
80447,13
80447,16
80449,8
80451,8
80451,11
80454,8
80456,11
80456,13
80456,16
80463,8
80465,8
80472,5
80472,14
80476,5
80476,6
80476,11
80476,16
80487,8
80489,6
80489,8
80489,16
80491,8
80491,17
80494,6
80494,8
80494,10
80498,8
80500,8
80500,16
80549,5
80549,14
80551,8
80551,14
80553,8
80557,16
80560,7
80562,6
80562,8
80562,16
80566,5
80568,5
80570,5
80570,8
80572,5
80572,8
80574,8
80574,14
80582,7
80584,5
80584,8
80584,14
80586,5
80586,8
80586,14
80588,7
80590,8
80592,8
80611,8
80615,2
80615,3
80615,9
80617,1
80617,4
80617,5
80619,6
80619,8
80619,11
80619,12
80622,8
80622,12
80639,12
80639,14
80641,2
80641,14
80646,1
80646,8
80646,9
80648,1
80648,8
80648,16
80650,8
80650,17
80653,8
80653,10
80653,13
80655,8
80655,17
80659,8
80661,2
80667,8
80677,6
80677,8
80677,10
80677,14
80677,16
80680,6
80680,8
80693,5
80693,8
80695,7
80695,8
80701,8
80713,8
80715,5
80715,7
80717,5
80719,8
80725,8
80725,18
80727,5
80727,6
80727,8
80729,5
80729,8
80731,1
80731,8
80733,5
80733,8
80733,9
80742,8
80744,8
80746,5
80746,8
80748,2
80748,4
80748,9
80759,6
80759,8
80761,7
80763,5
80763,8
80775,5
80775,8
80775,14
80777,14
80779,5
80779,8
80781,11
80789,8
80789,14
80797,6
80797,8
80797,13
80799,8
80799,14
80806,6
80806,8
80806,16
80808,6
80808,11
80808,13
80810,16
80812,8
80816,11
80816,13
80818,5
80820,5
80820,14
80825,8
80825,11
80825,13
80825,16
80827,8
80827,14
80831,8
80831,11
80831,13
80834,3
80834,9
80836,3
80836,5
80839,2
80839,8
80844,8
80844,13
80844,16
80846,11
80846,13
80846,16
80848,8
80848,14
80858,5
80860,5
80860,14
80862,7
80862,13
80864,5
80864,14
80870,11
80870,16
80880,8
80880,16
80891,11
80891,16
80893,6
80893,8
80893,11
80893,16
80899,8
80899,12
80901,8
80903,2
80903,9
80903,14
80903,15
80906,7
80908,8
80908,14
80917,8
80917,15
80924,8
80928,5
80928,7
80933,6
80933,8
80939,8
80947,5
80947,12
80950,4
80950,5
80950,14
80952,5
80954,5
80954,14
80967,5
80969,8
80969,14
80969,15
80980,15
80980,16
80984,6
80984,8
80984,10
80986,8
80986,14
80990,1
80990,5
80990,13
80990,14
81000,7
81014,11
81014,16
81018,3
81020,5
81020,8
81027,8
81029,5
81031,8
81041,8
81046,8
81046,16
81049,8
81051,8
81051,11
81051,16
81054,5
81054,6
81054,14
81059,8
81061,8
81061,10
81064,7
81069,8
81072,5
81075,8
81075,9
81075,13
81080,11
81080,16
81083,5
81083,15
81085,15
81087,8
81090,7
81094,7
81100,7
81102,5
81102,8
81104,7
81107,8
81109,8
81111,5
81111,8
81117,8
81123,5
81123,14
81125,8
81130,8
81132,1
81132,2
81132,5
81132,6
81132,8
81132,10
81132,11
81132,13
81132,16
81132,18
81138,16
81140,11
81140,13
81140,16
81142,8
81142,13
81142,16
81145,5
81145,8
81145,14
81147,3
81147,8
81147,17
81156,1
81156,5
81156,7
81158,7
81158,17
81162,11
81162,16
81164,11
81164,16
81172,8
81172,14
81180,11
81180,16
81182,16
81191,7
81193,5
81193,12
81195,1
81195,5
81195,6
81195,8
81198,8
81200,8
81204,11
81214,8
81216,2
81216,8
81216,17
81225,5
81225,9
81225,12
81229,1
81229,5
81238,5
81243,8
81248,8
81250,5
81250,8
81257,8
81270,11
81270,16
81274,8
81276,7
81281,8
81305,8
81312,6
81312,11
81312,16
81314,1
81314,8
81314,16
81316,8
81316,11
81316,16
81322,8
81322,17
81328,8
81328,16
81330,7
81347,8
81347,14
81349,8
81351,5
81351,6
81355,3
81355,5
81355,8
81357,8
81357,14
81359,5
81359,8
81359,9
81364,6
81364,16
81366,8
81371,8
81381,7
81383,5
81383,14
81385,8
81387,5
81387,8
81389,8
81389,11
81391,8
81396,5
81396,8
81396,14
81403,5
81405,7
81411,8
81413,8
81413,14
81417,11
81427,1
81429,11
81441,6
81441,8
81441,16
81443,8
81445,7
81445,17
81447,8
81451,1
81451,11
81453,6
81453,8
81453,10
81456,8
81456,14
81495,8
81495,16
81497,1
81497,8
81499,6
81499,8
81499,16
81512,8
81512,9
81516,2
81516,8
81516,11
81516,13
81518,13
81520,1
81520,6
81520,8
81524,5
81524,6
81535,11
81535,13
81535,16
81537,5
81546,8
81546,14
81548,8
81548,14
81562,2
81562,8
81562,16
81564,1
81564,3
81564,4
81564,5
81564,15
81566,8
81568,3
81568,17
81574,11
81574,16
81583,5
81583,8
81583,14
81585,5
81585,12
81585,14
81587,5
81587,8
81589,5
81589,8
81591,8
81591,16
81610,5
81610,11
81610,12
81610,13
81610,14
81613,8
81615,5
81615,8
81617,5
81617,8
81629,7
81637,2
81637,3
81639,5
81639,14
81641,8
81641,16
81643,14
81643,18
81646,8
81646,12
81656,5
81656,8
81656,14
81656,15
81658,8
81658,14
81660,1
81660,15
81665,5
81665,8
81665,14
81667,8
81667,12
81667,14
81667,15
81669,8
81669,13
81671,8
81671,12
81671,14
81673,8
81676,5
81676,14
81679,8
81679,16
81681,8
81681,14
81681,18
81684,18
81688,8
81688,11
81688,14
81690,8
81698,6
81698,8
81700,7
81702,8
81704,8
81708,6
81708,8
81708,16
81711,2
81711,3
81711,5
81725,8
81727,7
81733,5
81733,8
81736,8
81738,8
81742,5
81742,9
81744,1
81744,15
81751,8
81751,9
81755,8
81765,8
81765,9
81765,13
81768,5
81768,9
81770,8
81782,1
81782,8
81782,16
81784,5
81784,8
81784,14
81786,8
81788,6
81788,8
81788,14
81788,16
81791,8
81795,8
81802,8
81802,16
81804,5
81804,8
81804,14
81804,16
81806,8
81817,6
81817,8
81817,16
81819,8
81823,6
81823,8
81823,16
81825,8
81831,5
81831,8
81834,1
81834,2
81834,9
81845,8
81847,3
81847,4
81847,5
81847,9
81847,12
81847,14
81851,18
81853,8
81853,9
81853,14
81853,15
81857,8
81857,12
81857,14
81859,5
81859,12
81859,14
81880,5
81880,8
81898,7
81906,8
81906,16
81906,17
81908,8
81910,7
81930,5
81930,8
81930,14
81932,8
81949,5
81949,8
81949,14
81952,5
81954,8
81957,8
81957,14
81959,6
81959,8
81962,8
81962,17
81979,3
81979,12
81981,5
81983,8
81985,8
81987,8
81989,8
81989,11
81991,8
81993,1
81993,9
81993,11
82003,8
82005,5
82007,8
82015,6
82015,8
82015,10
82015,16
82017,1
82017,2
82017,8
82022,8
82022,11
82022,16
82026,8
82030,5
82030,8
82032,5
82037,7
82041,11
82043,5
82043,8
82045,5
82045,12
82045,14
82047,8
82049,2
82049,6
82049,8
82049,11
82049,16
82051,8
82051,17
82053,5
82053,6
82055,5
82055,14
82059,16
82061,5
82063,5
82063,8
82066,8
82066,13
82068,6
82068,8
82068,14
82070,6
82070,8
82093,6
82093,14
82095,15
82095,16
82097,5
82097,8
82097,16
82102,5
82102,8
82106,5
82106,14
82108,8
82110,7
82115,8
82119,5
82119,8
82119,14
82119,16
82121,6
82121,8
82121,10
82121,13
82121,16
82123,6
82129,8
82131,8
82131,17
82139,16
82141,6
82141,8
82143,7
82150,2
82150,5
82150,8
82152,8
82152,9
82152,14
82154,8
82167,5
82167,8
82167,14
82169,2
82169,4
82169,9
82173,5
82175,5
82179,2
82179,8
82182,5
82182,8
82184,8
82186,11
82188,6
82188,8
82188,16
82194,8
82194,18
82196,8
82202,8
82202,16
82227,8
82235,8
82235,12
82235,14
82240,5
82240,11
82240,12
82242,1
82242,5
82244,16
82261,7
82269,8
82269,16
82271,5
82271,14
82274,5
82274,16
82276,8
82280,7
82283,8
82283,16
82298,18
82300,1
82300,5
82302,6
82302,8
82304,8
82306,8
82306,14
82308,6
82308,13
82308,16
82311,5
82311,14
82313,6
82313,8
82313,10
82315,8
82320,8
82322,8
82324,8
82326,8
82328,8
82330,5
82330,8
82332,8
82335,7
82337,9
82353,8
82353,12
82353,14
82356,7
82358,8
82358,13
82358,14
82360,8
82360,11
82364,8
82366,5
82366,11
82366,16
82368,11
82370,8
82370,9
82370,14
82378,8
82378,13
82378,16
82380,8
82380,14
82382,8
82388,8
82390,8
82393,8
82395,4
82395,8
82420,7
82438,1
82438,8
82438,17
82447,1
82447,2
82447,8
82449,5
82452,8
82454,8
82454,14
82454,17
82459,18
82461,1
82461,2
82461,15
82463,8
82465,5
82465,8
82465,11
82465,15
82467,8
82469,8
82469,18
82476,8
82476,12
82491,8
82499,5
82499,8
82499,14
82525,7
82525,12
82527,8
82529,1
82529,6
82529,8
82529,16
82531,8
82534,8
82536,5
82536,6
82536,13
82536,14
82564,2
82564,8
82564,17
82567,6
82567,8
82581,11
82581,16
82584,8
82584,12
82584,14
82589,8
82589,14
82591,5
82591,12
82593,5
82595,7
82597,5
82597,8
82597,14
82602,8
82606,8
82608,5
82608,14
82631,1
82631,13
82633,8
82633,9
82633,11
82633,14
82635,8
82638,8
82641,1
82641,8
82643,5
82643,11
82643,15
82667,6
82667,16
82669,11
82669,16
82671,6
82671,8
82673,5
82673,8
82676,5
82676,6
82676,8
82676,18
82678,8
82678,16
82680,8
82680,18
82682,6
82682,8
82684,8
82705,8
82705,17
82711,8
82715,5
82722,4
82722,8
82732,6
82732,8
82732,10
82744,1
82744,6
82744,8
82747,8
82749,5
82749,6
82749,8
82753,8
82759,15
82765,1
82765,2
82765,5
82765,8
82765,17
82767,8
82770,8
82834,5
82834,8
82834,14
82836,5
82840,8
82848,5
82850,5
82852,5
82854,2
82854,5
82854,9
82857,2
82857,7
82857,18
82902,8
82902,14
82906,8
82906,14
82909,5
82909,8
82909,17
82911,5
82911,8
82911,14
82911,18
82915,5
82915,6
82915,8
82915,13
82915,16
82917,5
82917,6
82920,8
82926,5
82928,1
82928,5
82931,5
82931,8
82931,17
82934,7
82976,5
82978,5
82980,5
82980,14
82982,8
82984,8
82984,17
83006,8
83034,8
83038,1
83038,12
83038,14
83049,4
83049,5
83056,5
83056,9
83056,14
83059,8
83059,13
83059,16
83059,17
83067,11
83067,16
83071,8
83071,12
83071,14
83071,17
83082,8
83086,8
83086,12
83086,14
83089,5
83089,8
83089,14
83096,5
83115,2
83115,4
83115,9
83132,3
83132,4
83132,9
83134,5
83134,11
83138,7
83140,6
83140,8
83140,16
83158,8
83158,9
83158,14
83161,8
83161,13
83163,6
83163,8
83163,13
83177,4
83177,5
83180,7
83184,6
83184,8
83186,11
83186,18
83189,2
83189,8
83189,17
83193,8
83219,7
83222,6
83222,8
83225,8
83227,6
83227,8
83227,16
83232,8
83232,14
83241,13
83244,5
83244,8
83246,18
83248,11
83250,8
83250,11
83250,16
83256,1
83256,6
83256,8
83258,5
83260,5
83264,5
83264,8
83264,12
83266,1
83266,2
83266,5
83266,8
83266,13
83266,14
83266,16
83270,5
83270,8
83273,8
83275,8
83277,8
83277,17
83279,8
83281,5
83281,8
83281,14
83291,7
83293,7
83295,5
83295,14
83302,8
83302,14
83308,8
83310,7
83316,5
83318,5
83320,5
83322,5
83332,7
83334,11
83334,16
83337,8
83337,14
83339,5
83339,8
83339,14
83343,5
83345,5
83345,14
83349,1
83349,5
83349,6
83349,9
83349,16
83351,8
83357,8
83357,14
83359,5
83361,5
83369,8
83374,1
83374,9
83374,18
83376,8
83381,6
83381,8
83385,6
83385,8
83389,12
83411,5
83415,8
83417,8
83424,1
83424,14
83424,16
83430,1
83430,5
83430,14
83435,8
83437,5
83437,8
83439,8
83446,12
83448,8
83448,17
83450,1
83450,8
83450,17
83457,5
83457,8
83457,12
83464,5
83464,8
83468,8
83478,1
83480,2
83480,8
83480,9
83525,6
83525,8
83527,8
83529,8
83529,17
83531,5
83531,8
83533,8
83535,3
83535,9
83538,8
83540,8
83540,14
83540,17
83556,8
83558,8
83560,8
83560,9
83560,13
83562,8
83569,8
83575,8
83577,16
83577,17
83581,5
83581,8
83583,8
83585,11
83588,8
83588,15
83590,5
83590,9
83590,11
83592,8
83601,8
83601,11
83607,6
83607,8
83613,1
83613,15
83613,16
83613,18
83616,8
83619,5
83619,14
83652,8
83652,14
83654,5
83654,8
83660,11
83660,15
83662,5
83662,14
83664,8
83760,1
83760,5
83760,6
83763,5
83765,5
83767,16
83777,5
83777,9
83789,5
83791,8
83791,17
83796,6
83796,8
83796,16
83798,8
83798,14
83798,16
83801,7
83801,8
83803,3
83803,4
83807,5
83807,7
83809,5
83809,7
83819,2
83819,8
83819,14
83821,8
83823,5
83823,15
83825,2
83825,9
83827,7
83831,1
83831,2
83831,8
83831,14
83831,17
83833,8
83835,5
83837,5
83842,2
83842,8
83842,14
83897,5
83910,5
83910,8
83912,8
83916,8
83916,10
83916,12
83918,8
83920,5
83920,8
83923,11
83927,5
83927,6
83927,8
83956,8
83962,5
83969,5
83969,8
83969,14
83972,8
83972,14
83974,5
83974,14
83976,5
83976,8
83978,7
83986,8
84015,6
84015,8
84015,14
84017,3
84017,7
84019,7
84047,8
84090,8
84092,18
84094,5
84094,8
84096,8
84098,8
84100,8
84103,5
84103,8
84111,8
84114,7
84114,17
84116,8
84118,8
84120,5
84120,8
84122,8
84122,14
84125,5
84125,12
84125,14
84128,8
84128,14
84131,8
84131,9
84133,11
84133,13
84133,16
84137,16
84140,1
84140,2
84140,15
84148,8
84148,11
84148,15
84150,8
84150,10
84150,16
84152,15
84152,16
84156,7
84158,8
84160,7
84162,5
84162,14
84164,8
84173,1
84173,5
84173,6
84173,16
84176,5
84176,8
84176,14
84176,16
84178,8
84181,1
84181,2
84181,8
84183,1
84183,9
84183,11
84187,1
84187,3
84187,8
84187,15
84189,6
84189,11
84189,16
84223,8
84223,14
84226,8
84226,14
84228,8
84228,13
84228,16
84230,5
84232,5
84234,5
84234,8
84236,7
84238,5
84238,6
84238,16
84242,8
84246,5
84246,14
84248,6
84248,8
84250,8
84250,10
84252,8
84258,5
84258,12
84260,11
84260,16
84262,11
84262,13
84262,16
84273,7
84279,8
84279,11
84281,7
84283,7
84283,8
84291,8
84291,14
84293,8
84296,5
84296,14
84298,8
84300,8
84300,16
84302,8
84302,14
84304,5
84304,14
84312,4
84312,5
84312,6
84334,5
84334,12
84334,14
84372,2
84372,8
84372,14
84374,5
84374,14
84387,5
84387,8
84392,6
84392,8
84392,16
84395,8
84395,11
84395,16
84407,8
84436,5
84444,7
84446,8
84446,14
84448,6
84448,8
84448,16
84450,8
84453,8
84455,8
84467,5
84469,8
84471,8
84471,13
84473,8
84475,6
84477,8
84479,8
84479,16
84481,8
84483,5
84483,8
84485,8
84496,5
84498,5
84498,8
84500,8
84500,14
84502,7
84502,17
84504,8
84506,8
84508,1
84508,8
84508,17
84510,9
84510,11
84510,13
84512,5
84523,1
84523,5
84523,8
84529,5
84532,8
84534,8
84534,17
84553,5
84555,2
84555,8
84557,5
84557,14
84559,8
84559,14
84565,1
84565,2
84565,8
84565,9
84567,1
84567,9
84570,8
84570,12
84570,14
84601,8
84601,13
84601,16
84613,1
84613,2
84613,8
84613,16
84615,5
84619,1
84619,2
84619,5
84621,11
84621,13
84621,16
84637,2
84637,3
84637,4
84637,5
84637,9
84637,14
84639,5
84641,5
84641,8
84643,1
84643,2
84643,18
84646,2
84646,8
84646,14
84648,8
84660,5
84660,14
84665,5
84665,12
84667,5
84667,8
84667,14
84669,8
84669,14
84669,17
84671,8
84680,8
84682,5
84682,9
84682,14
84686,2
84686,14
84689,6
84689,8
84691,8
84691,16
84696,5
84696,16
84714,11
84714,16
84730,8
84730,16
84730,17
84732,11
84732,13
84732,16
84734,5
84736,1
84736,2
84738,11
84738,16
84740,6
84740,8
84740,16
84764,11
84766,8
84770,7
84772,2
84772,5
84772,15
84775,8
84777,11
84777,13
84777,16
84779,6
84779,8
84781,5
84781,13
84792,8
84792,11
84792,13
84794,8
84796,1
84796,8
84799,11
84799,15
84801,8
84805,7
84807,8
84829,8
84829,9
84832,8
84834,1
84834,8
84834,17
84836,1
84836,2
84836,8
84838,8
84844,6
84844,8
84852,8
84855,8
84857,5
84857,8
84859,8
84859,16
84863,8
84863,14
84871,5
84871,12
84871,14
84876,8
84876,14
84880,5
84884,5
84886,8
84890,5
84890,8
84890,14
84894,18
84942,1
84942,9
84942,16
84944,1
84944,2
84944,3
84944,4
84944,5
84944,18
84948,2
84950,5
84950,8
84952,8
84952,11
84954,14
84954,15
84954,16
84957,5
84957,8
84957,9
84957,14
84961,2
84961,8
84961,14
84963,8
84963,17
84972,8
84976,8
84978,8
84983,8
84983,17
84985,8
84985,9
84985,13
84987,7
84987,12
84989,7
84996,6
84996,7
85007,5
85007,8
85010,8
85010,16
85010,17
85012,8
85014,8
85016,7
85016,11
85020,1
85020,8
85020,16
85022,5
85025,2
85025,8
85056,1
85056,15
85056,16
85070,8
85072,7
85106,1
85106,10
85106,16
85108,8
85129,17
85131,1
85131,15
85131,17
85133,11
85143,8
85143,14
85175,8
85175,9
85177,5
85177,6
85177,8
85179,2
85179,3
85179,5
85179,15
85190,7
85203,8
85203,9
85205,8
85205,14
85209,8
85209,9
85209,11
85209,13
85209,16
85211,8
85211,14
85213,8
85215,1
85215,5
85226,5
85226,6
85226,12
85231,8
85259,3
85259,4
85261,1
85261,2
85261,3
85261,4
85261,5
85261,15
85268,5
85268,9
85268,13
85270,6
85270,8
85270,11
85270,16
85273,7
85275,7
85278,8
85284,5
85284,14
85291,5
85295,2
85295,4
85295,5
85295,13
85298,1
85298,2
85298,15
85305,6
85305,8
85307,8
85307,14
85309,12
85312,3
85312,8
85316,3
85316,4
85319,8
85323,8
85325,8
85327,11
85332,8
85332,14
85334,1
85334,5
85342,1
85342,6
85342,8
85354,1
85354,6
85358,5
85358,11
85362,7
85365,7
85367,5
85367,14
85369,5
85369,8
85369,14
85372,5
85374,5
85374,8
85374,14
85378,8
85378,14
85387,2
85387,7
85389,8
85392,5
85392,8
85392,14
85394,7
85397,9
85397,11
85397,13
85397,16
85399,5
85401,1
85401,5
85401,8
85403,5
85403,12
85403,14
85412,9
85412,11
85414,1
85414,8
85414,13
85414,15
85414,16
85438,8
85438,14
85440,8
85440,14
85442,7
85450,5
85453,8
85453,16
85476,8
85503,8
85505,7
85510,1
85510,9
85510,16
85527,8
85538,8
85540,16
85540,17
85542,8
85542,16
85544,8
85547,7
85549,8
85552,8
85555,5
85565,5
85565,14
85567,5
85567,8
85567,14
85570,5
85576,6
85576,8
85585,3
85585,4
85609,8
85609,16
85616,16
85618,8
85618,17
85624,7
85626,8
85626,17
85689,7
85691,6
85691,8
85694,8
85694,14
85728,5
85728,8
85734,7
85738,8
85740,8
85744,5
85746,8
85746,17
85763,8
85763,17
85770,16
85772,8
85772,16
85774,7
85777,2
85777,6
85777,8
85783,7
85788,9
85788,11
85788,16
85790,18
85792,5
85792,8
85792,14
85794,8
85796,1
85796,2
85796,6
85796,16
85861,6
85861,8
85861,14
85863,2
85874,6
85874,8
85874,11
85874,16
85881,5
85881,8
85883,6
85883,8
85885,8
85885,14
85889,1
85889,8
85889,17
85892,18
85894,8
85894,14
85894,17
85896,18
85910,8
85966,8
85981,8
85983,5
85983,8
85985,5
85987,8
85994,5
85994,15
85997,1
85997,11
86000,5
86000,8
86002,8
86014,5
86023,11
86028,5
86028,6
86033,5
86057,5
86057,8
86059,3
86059,4
86059,5
86061,8
86064,8
86066,5
86070,8
86077,7
86079,8
86081,8
86083,5
86085,8
86087,5
86089,8
86089,14
86091,4
86091,9
86091,12
86094,8
86096,7
86137,8
86139,8
86142,1
86145,5
86145,8
86148,8
86151,7
86153,8
86153,14
86166,8
86168,8
86170,8
86173,1
86173,2
86173,8
86181,8
86190,1
86190,2
86190,13
86190,16
86204,6
86204,8
86204,10
86206,6
86206,8
86206,10
86206,13
86229,8
86231,7
86233,1
86233,5
86244,1
86244,16
86246,8
86263,8
86277,8
86279,7
86286,3
86286,4
86286,5
86286,11
86290,5
86290,7
86293,5
86295,5
86295,11
86295,13
86295,16
86298,2
86298,3
86298,4
86298,5
86300,1
86300,8
86300,14
86308,5
86310,8
86312,5
86314,5
86316,5
86316,12
86316,14
86318,8
86320,8
86320,15
86330,8
86332,1
86332,2
86332,8
86332,9
86334,18
86337,12
86343,5
86343,8
86345,5
86347,5
86355,8
86355,13
86355,15
86368,8
86372,8
86372,14
86377,5
86380,6
86380,8
86380,10
86382,8
86399,5
86399,8
86401,8
86401,13
86408,5
86410,8
86410,11
86410,16
86412,4
86412,5
86416,7
86418,6
86418,10
86420,8
86430,8
86432,6
86432,8
86432,17
86434,8
86436,6
86436,13
86436,16
86438,8
86440,8
86442,8
86449,11
86451,8
86451,9
86453,5
86453,8
86455,16
86463,11
86471,1
86474,8
86476,5
86476,8
86476,14
86478,5
86478,14
86489,5
86489,8
86491,7
86495,8
86497,1
86497,8
86500,8
86502,7
86508,6
86508,8
86510,8
86518,8
86518,11
86521,7
86536,7
86539,8
86541,8
86548,8
86548,14
86550,8
86550,14
86553,9
86553,12
86553,14
86559,11
86572,6
86572,16
86574,7
86574,12
86583,8
86590,8
86593,2
86593,7
86604,3
86604,8
86620,5
86620,9
86620,12
86622,8
86624,5
86624,8
86626,8
86628,1
86628,6
86635,6
86635,10
86635,13
86635,16
86642,8
86644,1
86644,6
86644,8
86644,16
86646,8
86648,8
86648,13
86651,5
86651,8
86651,14
86653,5
86653,12
86653,14
86655,8
86657,8
86664,14
86668,7
86671,8
86671,10
86671,14
86675,8
86675,17
86687,6
86687,8
86689,8
86689,14
86689,17
86709,7
86715,11
86717,8
86719,7
86721,3
86721,8
86721,9
86723,7
86725,8
86725,11
86728,8
86748,8
86750,6
86750,8
86753,8
86756,5
86756,8
86756,14
86758,6
86758,8
86758,16
86760,8
86762,8
86764,8
86766,8
86766,14
86768,8
86770,8
86773,8
86781,8
86781,13
86781,17
86785,8
86785,14
86785,16
86787,8
86787,14
86787,16
86789,2
86789,8
86789,14
86791,3
86791,9
86791,12
86795,5
86802,11
86802,13
86802,16
86815,1
86815,8
86817,5
86817,8
86817,14
86826,11
86826,13
86826,16
86833,5
86835,1
86835,11
86835,15
86835,16
86837,8
86839,7
86841,1
86841,2
86841,9
86844,8
86844,14
86846,4
86846,8
86848,8
86848,17
86852,8
86854,5
86854,8
86854,15
86856,8
86856,14
86856,17
86858,6
86858,10
86860,6
86860,8
86860,14
86862,8
86864,2
86864,9
86864,15
86866,1
86866,8
86866,11
86866,14
86866,15
86880,1
86880,2
86880,9
86882,5
86882,9
86882,14
86884,8
86892,1
86892,6
86892,16
86894,8
86894,10
86896,5
86896,6
86896,14
86898,8
86900,5
86902,8
86902,14
86904,10
86904,16
86906,5
86906,8
86911,5
86922,5
86927,5
86927,14
86929,8
86931,8
86931,14
86931,17
86941,7
86943,8
86947,8
86949,8
86952,8
86970,5
86970,8
86973,8
86973,17
86977,7
86982,1
86982,15
86982,16
86985,7
86990,8
86990,16
87000,5
87002,6
87004,7
87004,12
87006,11
87006,16
87008,2
87008,8
87010,8
87012,7
87016,8
87028,8
87028,16
87031,11
87031,13
87031,16
87033,8
87036,8
87036,16
87038,6
87038,8
87038,10
87040,6
87040,8
87040,11
87042,6
87042,8
87047,8
87049,5
87049,8
87051,2
87051,5
87053,8
87053,14
87055,5
87057,8
87059,5
87059,8
87059,14
87063,5
87069,8
87071,8
87076,8
87079,8
87079,16
87081,11
87081,16
87085,8
87092,8
87094,8
87098,8
87100,5
87100,16
87103,5
87103,14
87105,3
87105,4
87105,5
87164,7
87166,6
87166,8
87166,13
87166,16
87173,1
87173,16
87179,8
87181,6
87181,8
87181,13
87181,14
87181,16
87186,7
87188,5
87190,5
87192,1
87192,5
87192,15
87194,2
87194,5
87194,8
87197,1
87197,5
87205,8
87205,11
87205,16
87207,7
87210,5
87210,8
87210,14
87216,2
87216,8
87216,16
87218,6
87218,8
87218,10
87220,6
87220,8
87222,1
87222,2
87222,3
87222,4
87222,5
87225,1
87225,6
87225,16
87227,8
87227,9
87227,14
87229,7
87232,1
87232,2
87232,15
87232,16
87232,17
87234,5
87234,8
87234,14
87256,12
87258,6
87258,8
87258,10
87260,2
87260,6
87260,8
87260,14
87260,16
87262,8
87262,14
87264,5
87266,8
87270,8
87279,6
87279,8
87279,16
87287,7
87290,2
87290,5
87290,14
87296,8
87298,5
87298,8
87302,8
87302,13
87302,14
87304,8
87306,13
87306,15
87306,16
87314,5
87316,5
87320,7
87322,8
87325,8
87327,8
87327,17
87330,5
87330,8
87332,8
87336,8
87354,8
87354,17
87356,6
87356,10
87356,16
87358,8
87360,7
87366,8
87368,2
87368,5
87368,6
87368,16
87370,7
87378,7
